OBJECTID,FILE_NAME,ITEM_NAME,COMBINED_TITLE_KWS_CB,ACOUSTIC,AMBIENT,CLASSICAL,DANCEEDM,FUNK,HIPHOPRAP,HOLIDAY,JAZZ,POP,PRODUCTION,RBSOUL,ROCK,REGGAE,WORLD
58727226,058727226.wav,bhang ra stinger 2,"kso0102,bhang ra stinger 2,india, indian music, world fusion, world beat, ethnic, bhangra, groovy, sikh, turntables, percu ion, percu ive, exotic, culture, sexy, bollywood, bombay, mystical, mystic, rhythmic, cultural, fun, playful, cute, infectious beat, rural, simple, dancing, celebration, festive, vacation, bold, bouncy, nightclub, modern india, travel, holiday, wedding, lively, bells, world music, punjab, punjabi music, modern punjabi, dance, dhol, tumbi, synth, london, uk, stinger, idcore,punjabi bhangra music with an infectious groove and a swinging melody  features dhols, tumbi, drums and a groovy ba ",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0
93810887,093810887.wav,ticking away underscore,"kso0103,ticking away underscore,news, ticker, fast, interesting, discovery, learning, thinking, busy, investigation, investigative, mystery, mysterious, journalist, journalism, story, stories, feed, tension, suspense, driving, neutral, percu ion, percu ive, organic, synthetic, hybrid, confident, technology, animation, electronic, entertaining, current affairs, headlines, world, ident, energetic, exciting, dynamic, vibrant, important, urgent, attention, inquisitive, curious, sophisticated, fresh, communication, innovation, research,mallets and percu ion create a mysterious and driving mood perfect for news stories, investigative journalism and for keeping a suspenseful mood going  intrigue and discovery",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
71730881,071730881.wav,tough electro rock (aggrevated aggressive driving epic confident edgy indie) 60,"kso0103,tough electro rock  aggrevated aggre ive driving epic confident edgy indie  60,strong, rocking, powerful, aggrevated, intense, heavy, masculin, tense, driving, confident, emotional, edgy, background,hard hitting epic electro rock hybrid track that continually proge es and builds  epic, anthemic, huge, extreme, strong, energetic, fun, happy, upbeat, bouncy, fresh, catchy track with an uplifting, dirty, aggre ive, exciting sound  great for sports, tv advertising, radio, films, viral marketing, party, web advertisements, action movies, trailers, drive, soundtracks, youtube, motivational, extreme, sport and fight videos, games, applications, backgrounds, presentations, promotions, commercials, visuals  it s a cool track that makes you feel inspired  145 bpm  fast tempo",0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
77147694,077147694.wav,go the distance,,,,,,,,,,,,,,,
39889857,039889857.wav,corny song full length ,"kso0101 kso0104,corny song full length,21st century,piano,strings,bright,calm,every day,contemplative,cool,melancholic,discovery,dreamy,driving,ethereal,funny,fun,happy,positive,playful,peaceful,nature,magical,light,joyful,inspirational,hypnotic,reflective,relaxed,repetitive,romantic,sentimental,sincere,soothing,sweet,this is a really corny piano song  the notes are slightly delayed and over  reverbed   the perfect soundtrack for a  life isn t so bad after all  movie  this song is there for derision purpose, perhaps sound tracking an over acted scene involving someone looking at the sky with wrinkled eyes deeply thinking at something",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82732801,082732801.wav,thunder road [ 45 seconds ],"kso0102,thunder road   45 seconds,instrumental, action, aggre ive, carefree, confident, determined, driving, energetic, edgy, gritty, guitar, hot, intense, lively, motivated, punchy, rock, raw, retro, spirited, tough, upbeat, rhythmic, cla ic rock, 70s, 80s, hard, strong, powerful, road trip, highway, cruising, up tempo, electric guitar, ba  guitar, drums, bright, travel, video game, fun, extreme sports, crunch, cars, adventure, rock and roll, real guitar, grooving, southern rock, american, 45 seconds, idcore,an energetic rhythmic rocker that packs a punch  good as modern or cla ic rock  good for road cruising, action, energy, extreme sports and good times with an edge  120 bpm  gritty crunch electric guitar with a driving beat of ba  guitar and drums  edits available here on p5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0
44682903,044682903.wav,slow way 062bpm a,"kso0101,slow way 062bpm a,big, urban, wide, dramatic, synths, bright, clavinet, punch, punchy, drums, kick, snare, hihat, clap, subba , sub ba , hi hats, hihats, snare roll, hi hat roll, drama, slow, hard, electric, 62 0 bpm, loops, idcore,loops   big urban with wide, dramatic synths, bright clavinet and punchy drums  full version",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77517676,077517676.wav,"country music, important underscore for warm nights",",country music  important underscore for warm nights,country music, music for warm nights, e major, 95 beats per minute, cafe music, cafe chillout, cafe chill out, lounge, lounge music, mellow, calm, casual, confident, cool, dreamy, easy, elegant, groovy, inspirational, light, melancholy, playful, positive, reflective, relaxed, romantic, piped music, elevator music, cla ic, sultry, smooth, soft, background music, muzak, neutral, incidental music, underscore, finger picked acoustic guitar, piano, ba , drums, no featured solo instrument, folk music, acoustic country music,this slow to medium tempo track at 95 beats per minute and in the key of e major  is produced especially to function as crowning made to measure underscore music  nexcellent and unrivaled incidental music for plots concerning background music for warm nights  nthe instrumentation includes finger picked acoustic guitar, piano, ba , drums and no featured solo instrument  nthis breezy and contemporary music bed is mellow and easy listening chill out country music  it has a modern airy sound with no featured solo instrument  enjoy this atmospheric sound bed underneath your next project  nthe song form is 32 bar chorus starting bar 1 ending at bar 32 which repeats 2 times  nthanks for listening, rating and purchasing",9.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
24612617,024612617.wav,a cheerful piano,"kso0102 kso0104,a cheerful piano,achievement, bright, casual, cheerful happy, confident, energetic, every day, festive, happy, hopeful, inspirational, joyful, light, motivational, optimistic, peaceful, playful, positive, sincere, sweet, uplifting, wholesome,perfect for corporate branding projects or media  cheerful piano  is uplifting and positive and will suit most positive and uplifting commercial advertisements very well",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26553638,026553638.mp3,nothing more to say,"kso0102 kso0104,nothing more to say,background,bed music,branding,comedy,company,cool,drink,drinks,driving,easy,electronic,elegant,epic,funky,future,groovy,happy,idea,information,internet,joyful,lounge,modern,positive,powerful,presentation,retro,tech,technology,web,young, idcore,want it funky  here you go",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35342543,035342543.wav,find another - loop 2,"kso0102 kca0700,find another   loop 2,calm,contemporary,mellow,mood,contemplative,nostalgic,heartfelt,meditative,melodic,personal,reflective,tranquil,chill,introspection,thoughtful,melodious,feeling,melancholic,synth,electronica,sentimental,emotional,fluid,relaxing,catchy,rhythmic,energy,groove,current,laid back,hook,theme,groovy,urban,flowing,ambient,determined,lounge,repetitive,suspense,hi tech,technology,futuristic,teen,chillout,this is a mellow and chill electronic loop, suitable for podcasts, radio, tv, websites, documentaries, software or youtube  n n nthe loop is based on my track  find another   n item 35342552 prev  item  n n nother edits of the track  find another   n item 35342546 prev  item  n item 35342544 prev  item  n n nsimilar by mood or other criteria  clips of mine   n item 32254316 prev  item  n item 32254307 prev  item  n item 32254319 prev  item  n item 31745173 prev  item  n item 35342546 prev  item  n item 35342544 prev  item  n item 35342552 prev  item  n item 34878259 prev  item  n item 34878232 prev  item  n item 34878234 prev  item  n item 34870233 prev  item  n n",1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
75651184,075651184.wav,something's broken,"kso0101,something s broken,piano,mournful,sad,emotional,cinematic,austere,minimal,dark,foreboding,cello,synthesiser,metal,creepy,beautiful,evocative,anxious,contemplative,melancholic,down,elegant,eerie,ethereal,haunting,intense,meditative,melancholy,mellow,mournful,foreboding,ominous,reflective,sad,serene,piano,synthesiser,strings,electric guitar,2000s,emotional, cinematic and quite foreboding sounding piano track with post rock elements like synthesisers, creepy metal sounds, plus mournful cello",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
68196426,068196426.wav,besieged (underscore version),"kso0103 kso0100,besieged  underscore version,awe,awe inspiring,awesome,battle,battle percu ion,big,big drums,big percu ion,blockbuster,cinematic,dark hero,dramatic,dramatic distorted,epic,epic percu ion,epic trailer,frantic,glorious,glory,grand,hero,heroes,heroic,heroism,hopeful,huge,hurried,hurry,hybrid,hybrid orchestral,hybrid trailer,inspirational,intense,light,lively,ma ive impact,motivational,ominous,orchestral,overpowering,percu ion,pompous,powerful,strong,superhero,suspense,tense,trailer,trailers,valiant,epic blockbuster type track  powerful bottom end, orchestral elements and big percu ion  intense   dramatic   valiant   heroic",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
62553285,062553285.wav,get down (loop 01),"kso0103 kca0700,get down  loop 01,barbeque,care free,carefree,celebration,celebratory,cool,day out,energetic,energy,excited,exciting,fooling around,fresh,fun,fun filled,hanging out,having fun,hipster,hipsters,holiday,indie,indie music,indie pop,indie rock,indie sound,indie pop,joking,joking around,jumpy,kidding around,party,playful,pool party,positive,positivity,refreshing,road trip,teen,teenagers,teens,upbeat,uplifting,vacation,young,young adults,young people,youth,youth party,a cool indie pop   indie rock track with a nice shuffle beat, indie style guitars and an excited, playful feel  positive and fun  available with or without the vocal hooks",0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0
76144077,076144077.wav,eelectric disco 120bpm full length p5,"kso0103,eelectric disco 120bpm full length p5,action,beat,bright,broadcast,busine ,cheerful,club,competition,confident,cool,corporate,dance,disco,dj,driving,dynamic,electronic,energetic,factory,fashion,fast,glamor,groovy,hard,heavy,hi tech,high tech,hot,industry,inspirational,lively,model,motivational,news,optimistic,party,powerful,pumping,radio,rhythmic,sport,sport action,sport news,sport show,strong,tech,techno,uplifting,work,disco dance funk r b groove",0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
24503558,024503558.wav,the last glimpse i saw,"kso0102,the last glimpse i saw,soundscape, sleepy, sky, reminiscent, relaxing, peaceful, meditative, drowsy, dreamy, dreamworld, dreams, dreamer, downtempo, chillout, calm, background, atmospheric music, atmospheric, ambient dub, ambient, melancholic, gloomy, spiritual, mysterious, soothing,dark instrumental music with acoustic guitar strum, keyboards, ba  and strings  smooth guitar strum and pure keyboards accompaniment going progre ively to climax until end make relaxing and nostalgic mood",1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88698501,088698501.wav,"stylish upbeat riff rock loop 12 (catchy, hard, upbeat, loop)","kso0102 kca0700 kso0104,stylish upbeat riff rock loop 12  catchy  hard  upbeat  loop,advertising, background, cars, catchy, claps, commercial, driving, energy, extreme, fashion, groovy, hand claps, heavy, hook, intense, loud, loop, loopable, podcast, powerful, raw, rock, slow, sports, stomps, strong, stylish, travel, vocal, vocal hook, vocals, wild, aggre ive, bright, casual, confident, energetic, epic, hard, sexy, uplifting, video game,upbeat riff rock loop  r ngood chance to make your media projects sounds great    r nwe use only live recording instruments  r nperfect for any commercial projects   r n r nthank your for listening  and we will be very happy if your choose our music",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0
68708328,068708328.wav,hands of restraint,"kso0102,hands of restraint,inspirational, meditative, mellow, reflective, relaxed, tranquil, achievement, big, bright, calm, casual, every day, cheerful happy, confident, contemplative, determined, discovery, dreamy, driving, easy, energetic, epic, hopeful, motivational, joyful, lively, optimistic, pa ionate, patriotic, playful, positive, proud, uplifting, soothing, sentimental, searching, powerful, poignant, fun, happy,soft, nice underscore using gentle percu ion, pads and strings  soft build in middle, quiet, contemplative outro",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65196990,065196990.wav,the ominous evil lurking (with solo nyckelharpa),"kso0101,the ominous evil lurking  with solo nyckelharpa,ambiance,ambient,ambient drone,ancient,anxious,background ambiance,bleak,contemplative,dark,dark ages,darkne ,disturbed,disturbing,down,dramatic,drone,eerie,ethereal,evil,foreboding,ghost,ghosts,haunted,haunting,hypnotic,lost,medieval,melancholy,mystical,nature,ominous,ominous drone,searching,sighting,strange,suspense,tension,terror,the dark ages,video game, idcore,a dark, almost disturbing ambient track  featuring medieval and ancient instruments  perfect for science fiction, thrillers, and more",0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87239657,087239657.wav,mischievous mouse no percussion,"kso0102,mischievous mouse no percu ion,strings,violin,cello,double ba ,plucked strings,pizzicato strings,percu ion,marimba,tuba,glockenspiel,shaker,beat box,comical,mischievous,mysterious,sneaky,kids,cartoon,snooping,santa claus,holiday,christmas,quirky,deceitful,deceiving,mystery,reality tv,spy,spying goofy,animals,dark,ironic,humorous,kooky,comedy,dramedy,halloween,monster mystery,this sneaky little one starts out with plucked strings and marimba and builds to a key change with some shaker action  the melody continues to build with strings and bells and has a quick tight ending",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92672036,092672036.wav,epic cinematic modern heroes stinger (10 seconds),"kso0102,epic cinematic modern heroes stinger  10 seconds,stinger,logo,epic,heroic,hero,heroes,uplifting,cinematic,discovery,dramatic,drums,emotional,energetic,hollywood,hopeful,inspiration,inspirational,inspire,marketing,medium tempo,military,modern,motivation,motivational,orchestra,patriotic,snare drum,positive,powerful,strings,trailer,triumph,victory,video game,wonder,soundtrack,orchestral,action,adventure,advertisement,awe,background,battle,big,blockbuster,build,a modern epic cinematic stinger track in the style of hollywood superheroes blockbusters  its powerful and cinematic mood is perfect for movie trailers, tv and film underscore, documentary, sports, racing adventure, commercials, advertising and background music for motivational and inspirational projects",0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
